Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
10.0.0.8-10.0.0.254-43083-1883-6,10.0.0.8,43083,10.0.0.254,1883,6,05/09/2023 04:03:04 PM,115001404,28,28,422.0,4.0,18.0,0.0,15.07142857142857,5.893678794729972,2.0,0.0,0.1428571428571429,0.5245305283129621,3.7043026013838927,0.4869505767077418,2090934.6181818168,2425664.2886854606,5010402.0,11.0,115001321.0,4259308.185185186,1631290.9350612247,5010432.0,2155.0,115001393.0,4259310.851851852,1623676.1544087993,5010492.0,96.0,1,0,0,0,896,896,0.2434752883538709,0.2434752883538709,0.0,18.0,7.789473684210528,8.63079379337494,74.4906015037594,0,0,0,28,56,0,0,0,1.0,7.928571428571429,15.071428571428571,0.1428571428571428,0,0,0,0,0,0,1,18,1,0,502,64,25,32,7220062.666666668,7117293.249569847,19990166.0,15.0,5003428.666666667,3875.402398461467,5010402.0,5000098.0,DDoS ICMP Flood,1
10.0.0.6-10.0.0.254-44133-1883-6,10.0.0.6,44133,10.0.0.254,1883,6,05/09/2023 04:03:04 PM,110013722,16,16,181.0,4.0,15.0,0.0,11.3125,6.182973933849848,2.0,0.0,0.25,0.6831300510639732,1.681608408812857,0.2908728058487104,3548829.7419354846,4733816.981894765,10010284.0,13.0,110013695.0,7334246.333333334,4288534.431969032,10010320.0,2585.0,110013705.0,7334246.999999999,4276235.298394772,10010311.0,107.0,1,0,0,0,512,512,0.1454364029243552,0.1454364029243552,0.0,15.0,6.060606060606059,7.163009990305202,51.308712121212125,0,0,0,16,32,0,0,0,1.0,6.25,11.3125,0.25,0,0,0,0,0,0,1,16,1,0,502,64,13,32,188967.18181818185,420353.755651075,1040207.0,13.0,9812277.818181818,402336.6710576651,10010284.0,8999188.0,DDoS ICMP Flood,1
35.169.85.245-192.168.137.221-443-60477-6,35.169.85.245,443,192.168.137.221,60477,6,05/09/2023 04:03:08 PM,95290125,13,17,276.0,552.0,69.0,0.0,21.23076923076923,33.14652783765303,69.0,0.0,32.47058823529412,35.500207124499326,8.689252952496389,0.3148280055252315,3285866.3793103457,6143504.692116745,20379282.0,0.0,95197041.0,7933086.750000001,7644213.58033494,20471828.0,10983.0,95230371.0,5951898.1875,7384738.878806402,20471599.0,0.0,0,0,0,0,260,340,0.1364254690609336,0.1784025364642978,0.0,69.0,26.70967741935484,34.16449770193916,1167.2129032258065,0,0,0,12,30,0,0,0,1.0,27.6,21.23076923076923,32.47058823529412,0,0,0,0,0,0,1,34,2,69,28944,7300,4,20,776886.3333333334,1511675.1474851554,3857890.0,92317.0,14223545.0,4884030.086152378,20379282.0,5672186.0,DDoS ICMP Flood,1
34.173.20.6-192.168.137.174-443-44334-6,34.173.20.6,443,192.168.137.174,44334,6,05/09/2023 04:04:28 PM,30493474,15,16,4319.0,2457.0,1408.0,0.0,287.9333333333334,522.6437555717042,1368.0,0.0,153.5625,365.184513864795,222.21148039741223,1.016610964037748,1016449.1333333332,3790565.20843324,15019260.0,0.0,30452299.0,2175164.214285714,5457573.076389656,15059410.0,2.0,30475766.0,2031717.7333333327,5265845.616832203,15060435.0,0.0,0,0,0,0,488,520,0.491908530986007,0.5247024330517408,0.0,1408.0,211.75000000000009,440.3318396757814,193892.1290322581,0,2,0,14,30,0,0,0,1.0,218.5806451612904,287.93333333333334,153.5625,0,0,0,6776,15,22819,7,2159,8,1228,43648,317,9,32,265529.5,318734.745580867,490909.0,40150.0,14960620.0,82929.4832975583,15019260.0,14901980.0,DDoS ICMP Flood,1
10.0.0.10-10.0.0.254-42969-1883-6,10.0.0.10,42969,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,61043491,6,6,32.0,4.0,14.0,0.0,5.333333333333334,6.772493386240156,2.0,0.0,0.6666666666666667,1.0327955589886444,0.5897434666703449,0.1965811555567816,5549408.272727274,17718158.096676264,58958407.0,21.0,61002146.0,12200429.2,26167870.314390704,59002483.0,2177.0,61043450.0,12208690.0,26139094.461983845,58958428.0,30.0,1,0,0,0,192,192,0.0982905777783908,0.0982905777783908,0.0,14.0,2.923076923076923,5.007686399618399,25.07692307692308,0,0,0,6,12,0,0,0,1.0,3.1666666666666665,5.333333333333333,0.6666666666666666,0,0,0,0,0,0,6,32,6,4,502,64,3,32,1043579.0,0.0,1043579.0,1043579.0,58958407.0,0.0,58958407.0,58958407.0,DDoS ICMP Flood,1
10.0.0.4-10.0.0.254-39035-1883-6,10.0.0.4,39035,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,91005328,8,8,63.0,4.0,15.0,0.0,7.875,7.395703385846986,2.0,0.0,0.5000000000000001,0.9258200997725516,0.7362206309503109,0.1758138820179847,6067021.866666666,12207085.8218317,29962768.0,32.0,91005272.0,13000753.142857142,15601513.837823393,30006429.0,2814.0,91005232.0,13000747.42857143,15574407.305190492,29962824.0,111.0,1,0,0,0,256,256,0.0879069410089923,0.0879069410089923,0.0,15.0,4.0588235294117645,6.179306071834585,38.18382352941177,0,0,0,8,16,0,0,0,1.0,4.3125,7.875,0.5,0,0,0,0,0,0,2,21,2,1,502,64,5,32,694404.3333333334,601344.8846097665,1042574.0,32.0,29640686.33333333,556209.3873572554,29962768.0,28998432.0,DDoS ICMP Flood,1
10.0.0.10-10.0.0.254-36529-1883-6,10.0.0.10,36529,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,61040953,6,6,31.0,4.0,14.0,0.0,5.166666666666667,6.5243135015621885,2.0,0.0,0.6666666666666667,1.0327955589886444,0.5733855433089323,0.196589329134491,5549177.545454545,17720167.997956835,58964292.0,22.0,60998880.0,12199776.0,26169540.340051457,59004852.0,2142.0,61040930.0,12208186.0,26142623.61995773,58964314.0,92.0,1,0,0,0,192,192,0.0982946645672455,0.0982946645672455,0.0,14.0,2.846153846153846,4.827804087542525,23.30769230769231,0,0,0,6,12,0,0,0,1.0,3.083333333333333,5.166666666666667,0.6666666666666666,0,0,0,0,0,0,6,31,6,4,502,64,3,32,1036939.0,0.0,1036939.0,1036939.0,58964292.0,0.0,58964292.0,58964292.0,DDoS ICMP Flood,1
10.0.0.1-10.0.0.254-43839-1883-6,10.0.0.1,43839,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,91002376,8,8,210.0,4.0,52.0,0.0,26.25,27.006612946779217,2.0,0.0,0.5000000000000001,0.9258200997725516,2.351586951971452,0.1758195851941272,6066825.066666667,12208103.659530438,29964286.0,15.0,91002361.0,13000337.285714284,15602154.539415732,30004997.0,2133.0,91002337.0,13000333.857142858,15576383.920847489,29964323.0,69.0,1,0,0,0,256,256,0.0879097925970636,0.0879097925970636,0.0,52.0,12.705882352941174,22.200125860798494,492.8455882352941,0,0,0,8,16,0,0,0,1.0,13.5,26.25,0.5,0,0,0,0,0,0,2,70,2,1,502,64,5,32,691641.6666666666,598948.5109091877,1038692.0,37.0,29642478.666666668,555465.1842567032,29964286.0,29001084.0,DDoS ICMP Flood,1
10.0.0.5-10.0.0.254-42951-1883-6,10.0.0.5,42951,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,60003803,4,3,4.0,4.0,2.0,0.0,1.0,1.1547005383792517,2.0,0.0,1.3333333333333333,1.1547005383792517,0.1333248827578478,0.1166592724131168,10000633.833333332,24494260.663341835,59999334.0,30.0,60003803.0,20001267.666666664,34639341.54692258,59999334.0,2227.0,60001638.0,30000819.0,42427474.602432445,60001574.0,64.0,1,0,0,0,128,96,0.0666624413789239,0.0499968310341929,0.0,2.0,1.25,1.035098339013531,1.0714285714285714,0,0,0,4,7,0,0,0,0.0,1.4285714285714286,1.0,1.3333333333333333,0,0,0,0,0,0,4,4,3,4,502,64,1,32,2242.0,0.0,2242.0,2242.0,59999334.0,0.0,59999334.0,59999334.0,DDoS ICMP Flood,1
10.0.0.11-10.0.0.254-38457-1883-6,10.0.0.11,38457,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,60004110,5,4,17.0,4.0,13.0,0.0,3.4,5.458937625582473,2.0,0.0,1.0,1.1547005383792517,0.349976026642175,0.1499897257037893,7500513.75,20797935.01126503,58965714.0,36.0,60004110.0,15001027.5,29341324.57685148,59007458.0,2549.0,60001576.0,20000525.333333336,33748847.12648836,58965750.0,98.0,1,0,0,0,160,128,0.083327625390994,0.0666621003127952,0.0,13.0,2.3,3.8887301554906353,15.122222222222222,0,0,0,5,9,0,0,0,0.0,2.555555555555556,3.4,1.0,0,0,0,0,0,0,5,17,4,4,502,64,2,32,1035845.0,0.0,1035845.0,1035845.0,58965714.0,0.0,58965714.0,58965714.0,DDoS ICMP Flood,1
10.0.0.15-10.0.0.254-40499-1883-6,10.0.0.15,40499,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,60004111,4,2,4.0,4.0,2.0,0.0,1.0,1.1547005383792517,2.0,2.0,2.0,0.0,0.1333241984036727,0.0999931488027545,12000822.2,26831607.05139613,59998660.0,144.0,60004111.0,20001370.333333336,34638668.93436562,59998660.0,2538.0,60001576.0,60001576.0,0.0,60001576.0,60001576.0,1,0,0,0,128,64,0.0666620992018363,0.0333310496009181,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,4,6,0,0,0,0.0,1.6666666666666667,1.0,2.0,0,0,0,0,0,0,4,4,2,4,502,64,1,32,2913.0,0.0,2913.0,2913.0,59998660.0,0.0,59998660.0,59998660.0,DDoS ICMP Flood,1
10.0.0.5-10.0.0.254-38981-1883-6,10.0.0.5,38981,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,60004446,4,3,4.0,4.0,2.0,0.0,1.0,1.1547005383792517,2.0,0.0,1.3333333333333333,1.1547005383792517,0.1333234540653871,0.1166580223072137,10000741.0,24493998.00683348,59998905.0,14.0,60004446.0,20001482.0,34638784.40423894,59998905.0,2620.0,60001906.0,30000953.0,42427508.54355794,60001732.0,174.0,1,0,0,0,128,96,0.0666617270326935,0.0499962952745201,0.0,2.0,1.25,1.035098339013531,1.0714285714285714,0,0,0,4,7,0,0,0,0.0,1.4285714285714286,1.0,1.3333333333333333,0,0,0,0,0,0,4,4,3,4,502,64,1,32,2921.0,0.0,2921.0,2921.0,59998905.0,0.0,59998905.0,59998905.0,DDoS ICMP Flood,1
10.0.0.13-10.0.0.254-43611-1883-6,10.0.0.13,43611,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,60004195,4,2,4.0,4.0,2.0,0.0,1.0,1.1547005383792517,2.0,2.0,2.0,0.0,0.1333240117628442,0.0999930088221331,12000839.0,26831588.718211785,59998644.0,108.0,60004195.0,20001398.333333336,34638630.829455,59998644.0,2553.0,60001624.0,60001624.0,0.0,60001624.0,60001624.0,1,0,0,0,128,64,0.0666620058814221,0.033331002940711,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,4,6,0,0,0,0.0,1.6666666666666667,1.0,2.0,0,0,0,0,0,0,4,4,2,4,502,64,1,32,2998.0,0.0,2998.0,2998.0,59998644.0,0.0,59998644.0,59998644.0,DDoS ICMP Flood,1
10.0.0.1-10.0.0.254-36105-1883-6,10.0.0.1,36105,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,91002736,8,8,208.0,4.0,52.0,0.0,26.0,26.742155057939087,2.0,0.0,0.5000000000000001,0.9258200997725516,2.329600288061669,0.1758188896650316,6066849.066666666,12207715.285119755,29963198.0,15.0,91002687.0,13000383.857142856,15602276.884741262,30005531.0,2875.0,91002721.0,13000388.714285716,15575692.590544118,29963247.0,114.0,1,0,0,0,256,256,0.0879094448325158,0.0879094448325158,0.0,52.0,12.588235294117649,21.983115178272083,483.25735294117646,0,0,0,8,16,0,0,0,1.0,13.375,26.0,0.5,0,0,0,0,0,0,2,69,2,1,502,64,5,32,692450.3333333334,599660.2367352144,1039495.0,23.0,29641778.666666668,555227.4487102861,29963198.0,29000658.0,DDoS ICMP Flood,1
10.0.0.4-10.0.0.254-35573-1883-6,10.0.0.4,35573,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,91001957,8,8,64.0,4.0,15.0,0.0,8.0,7.521398046336105,2.0,0.0,0.5000000000000001,0.9258200997725516,0.7472366775584837,0.1758203947196432,6066797.133333334,12208971.349750703,29966457.0,18.0,91001887.0,13000269.571428573,15603724.903340356,30007447.0,2870.0,91001921.0,13000274.42857143,15578033.517542567,29966527.0,128.0,1,0,0,0,256,256,0.0879101973598216,0.0879101973598216,0.0,15.0,4.117647058823529,6.283732498893238,39.48529411764706,0,0,0,8,16,0,0,0,1.0,4.375,8.0,0.5,0,0,0,0,0,0,2,21,2,1,502,64,5,32,689781.0,597323.4584268393,1035508.0,52.0,29644181.33333333,556588.6636146422,29966457.0,29001489.0,DDoS ICMP Flood,1
10.0.0.13-10.0.0.254-35153-1883-6,10.0.0.13,35153,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,60004502,4,2,4.0,4.0,2.0,0.0,1.0,1.1547005383792517,2.0,2.0,2.0,0.0,0.1333233296394994,0.0999924972296245,12000900.4,26831565.0163182,59998663.0,163.0,60004502.0,20001500.666666664,34638558.65999503,59998663.0,2868.0,60001617.0,60001617.0,0.0,60001617.0,60001617.0,1,0,0,0,128,64,0.0666616648197497,0.0333308324098748,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,4,6,0,0,0,0.0,1.6666666666666667,1.0,2.0,0,0,0,0,0,0,4,4,2,4,502,64,1,32,2971.0,0.0,2971.0,2971.0,59998663.0,0.0,59998663.0,59998663.0,DDoS ICMP Flood,1
10.0.0.15-10.0.0.254-38775-1883-6,10.0.0.15,38775,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,60004286,4,2,4.0,4.0,2.0,0.0,1.0,1.1547005383792517,2.0,2.0,2.0,0.0,0.1333238095692031,0.0999928571769023,12000857.2,26831580.22111011,59998647.0,80.0,60004286.0,20001428.666666664,34638607.15743574,59998647.0,2757.0,60001507.0,60001507.0,0.0,60001507.0,60001507.0,1,0,0,0,128,64,0.0666619047846015,0.0333309523923007,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,4,6,0,0,0,0.0,1.6666666666666667,1.0,2.0,0,0,0,0,0,0,4,4,2,4,502,64,1,32,2757.0,0.0,2757.0,2757.0,59998647.0,0.0,59998647.0,59998647.0,DDoS ICMP Flood,1
10.0.0.11-10.0.0.254-40783-1883-6,10.0.0.11,40783,10.0.0.254,1883,6,05/09/2023 04:03:13 PM,60004270,5,4,17.0,4.0,13.0,0.0,3.4,5.458937625582473,2.0,0.0,1.0,1.1547005383792517,0.3499750934391836,0.1499893257596501,7500533.750000001,20796525.40332336,58962245.0,17.0,60004270.0,15001067.5,29340556.79750031,59006346.0,2878.0,60001506.0,20000502.0,33745871.42566072,58962262.0,217.0,1,0,0,0,160,128,0.0833274031998056,0.0666619225598444,0.0,13.0,2.3,3.8887301554906353,15.122222222222222,0,0,0,5,9,0,0,0,0.0,2.555555555555556,3.4,1.0,0,0,0,0,0,0,5,17,4,4,502,64,2,32,1039147.0,0.0,1039147.0,1039147.0,58962245.0,0.0,58962245.0,58962245.0,DDoS ICMP Flood,1
173.194.195.206-192.168.137.174-443-35642-6,173.194.195.206,443,192.168.137.174,35642,6,05/09/2023 04:03:24 PM,95104366,12,15,98.0,2200.0,26.0,0.0,8.166666666666666,12.0742651448392,1258.0,0.0,146.66666666666663,343.6696226375114,24.162928545257323,0.2838986382602035,3657860.230769232,6296684.997145341,15059859.0,0.0,95004599.0,8636781.727272728,7279131.459356536,15096759.0,30.0,95063791.0,6790270.785714286,7345063.165138778,15102519.0,0.0,1,0,0,0,384,480,0.1261771725600904,0.157721465700113,0.0,1258.0,82.92857142857142,257.23673036667105,66170.73544973544,0,0,0,10,27,0,0,0,1.0,86.0,8.166666666666666,146.66666666666666,0,0,0,2154,4,2322,1,14,2,314,724,513,3,32,1019725.6666666667,1960772.4417527567,4956643.0,40610.0,14798069.833333332,520388.8068186772,15059859.0,13737906.0,DDoS ICMP Flood,1
34.66.16.188-192.168.137.174-443-40866-6,34.66.16.188,443,192.168.137.174,40866,6,05/09/2023 04:03:20 PM,90360909,4,8,656.0,1024.0,164.0,164.0,164.0,0.0,256.0,0.0,128.0,136.8377558591613,18.592110444572885,0.1328007888898063,8214628.090909092,13984016.796440976,29995569.0,38758.0,90263019.0,30087673.0,6003.407282535477,30092220.0,30080868.0,90322151.0,12903164.42857143,16018293.181333045,30034879.0,55787.0,1,0,0,0,128,256,0.0442669296299354,0.0885338592598708,0.0,256.0,141.84615384615387,106.08946393951832,11254.974358974358,0,0,0,8,12,0,0,0,2.0,153.66666666666666,164.0,128.0,0,0,0,0,0,0,1,218,2,341,1536,1423,3,32,99966.66666666669,4962.609226337828,105672.0,96651.0,29987706.33333333,10952.871145655525,29995569.0,29975196.0,DDoS ICMP Flood,1
13.225.193.148-192.168.137.174-443-36112-6,13.225.193.148,443,192.168.137.174,36112,6,05/09/2023 04:04:28 PM,31316649,1144,1710,27072.0,2370714.0,1428.0,0.0,23.664335664335685,149.4332223128173,1428.0,0.0,1386.3824561403517,226.98096660406875,76565.85479500057,91.13363310359291,10976.743427970545,138834.3621047001,2488268.0,0.0,31164037.0,27265.124234470703,231818.87043365373,2630016.0,0.0,31266266.0,18295.064950263324,185454.0006415956,2563221.0,0.0,0,0,0,0,36616,54728,36.5300897934514,54.60354331014151,0.0,1428.0,839.8549912434318,697.1601750881448,486032.3097289327,0,2,0,96,2853,0,0,0,1.0,840.1492641906096,23.664335664335663,1386.3824561403508,0,0,0,217980,155,423635,114,2707,171,237071,65535,920,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
52.40.210.103-192.168.137.105-18665-48124-6,52.40.210.103,18665,192.168.137.105,48124,6,05/09/2023 04:03:29 PM,90290656,4,8,776.0,424.0,194.0,194.0,194.0,0.0,106.0,0.0,53.0,56.65938328543397,13.290411800751563,0.1329041180075156,8208241.454545454,13978283.407388808,30011904.0,6493.0,90197048.0,30065682.666666668,45864.39233581247,30103645.0,30014722.0,90284163.0,12897737.57142857,15978513.587425103,30019187.0,84800.0,1,0,0,0,128,256,0.0443013726691718,0.0886027453383437,0.0,194.0,107.23076923076924,83.48867572526811,6970.358974358972,0,0,0,8,12,0,0,0,2.0,116.16666666666669,194.0,53.0,0,0,0,0,0,0,1,258,2,141,349,14726,3,32,93380.0,2661.577164013848,96451.0,91741.0,29972302.666666668,48455.75881495752,30011904.0,29918271.0,DDoS ICMP Flood,1
192.168.137.140-54.188.109.168-40931-8886-6,192.168.137.140,40931,54.188.109.168,8886,6,05/09/2023 04:03:38 PM,60516127,5,1,207.0,69.0,69.0,0.0,41.4,37.79285646785646,69.0,69.0,69.0,0.0,4.560767743778448,0.0991471248647488,12103225.4,26764140.30944981,59979815.0,4171.0,60516127.0,15129031.75,29904153.44566157,59984887.0,4171.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,100,20,0.0826226040539573,0.0165245208107914,0.0,69.0,49.285714285714285,33.66855251672439,1133.5714285714284,0,0,0,4,6,0,0,0,0.0,57.5,41.4,69.0,0,0,0,0,0,0,5,207,1,69,3957,3957,2,20,267775.0,0.0,267775.0,267775.0,59979815.0,0.0,59979815.0,59979815.0,DDoS ICMP Flood,1
173.194.195.206-192.168.137.174-8883-33950-6,173.194.195.206,8883,192.168.137.174,33950,6,05/09/2023 04:03:56 PM,60222775,2,4,62.0,62.0,31.0,31.0,31.0,0.0,31.0,0.0,15.5,17.8978583448784,2.059021690714186,0.0996300818087509,12044555.0,26814303.49030584,60011434.0,40141.0,60120275.0,60120275.0,0.0,60120275.0,60120275.0,60182634.0,20060878.0,34633547.726158984,60052254.0,61680.0,1,0,0,0,64,128,0.0332100272695836,0.0664200545391672,0.0,31.0,22.142857142857142,15.126451130702264,228.80952380952377,0,0,0,4,6,0,0,0,2.0,25.83333333333333,31.0,15.5,0,0,0,0,0,0,2,62,4,62,265,316,1,32,108841.0,0.0,108841.0,108841.0,60011434.0,0.0,60011434.0,60011434.0,DDoS ICMP Flood,1
52.4.43.206-192.168.137.174-443-41582-6,52.4.43.206,443,192.168.137.174,41582,6,05/09/2023 04:08:12 PM,285864,26,43,6094.0,45458.0,1448.0,0.0,234.3846153846154,523.9918378694902,1448.0,0.0,1057.1627906976744,614.458179065588,180337.50314835025,241.3735202753757,4203.8823529411775,9634.84629923245,46940.0,0.0,228157.0,9126.28,15778.053794537947,47886.0,0.0,247687.0,5897.309523809524,13911.775984690084,54881.0,0.0,0,0,0,0,840,1384,90.95234097332995,150.42117930204572,0.0,1448.0,736.4571428571429,704.4441263309342,496241.5271221532,2,2,0,10,68,0,0,0,1.0,747.1304347826087,234.3846153846154,1057.1627906976744,0,0,0,51552,42,207141,0,0,0,0,26847,342,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
34.173.20.6-192.168.137.174-443-44334-6,34.173.20.6,443,192.168.137.174,44334,6,05/09/2023 04:07:12 PM,101657372,12,15,310.0,605.0,165.0,0.0,25.83333333333333,47.37055727949268,529.0,0.0,40.333333333333336,135.94098859781909,9.00082288178766,0.2655980522494719,3909898.923076923,6548715.290232544,15025001.0,0.0,101560077.0,9232734.272727272,7375302.886519346,15090759.0,3.0,101615563.0,7258254.499999999,7548370.029670722,15065546.0,0.0,0,0,0,0,384,480,0.118043578777543,0.1475544734719288,0.0,529.0,32.67857142857143,102.90450573996895,10589.337301587302,1,0,1,8,27,0,0,0,1.0,33.888888888888886,25.83333333333333,40.333333333333336,0,0,0,828,5,5300,1,44,2,86,331,383,5,32,70529.42857142857,83191.98675124334,258891.0,28680.0,14437981.285714287,1315763.38615937,15025001.0,11476857.0,DDoS ICMP Flood,1
10.0.0.3-10.0.0.254-44003-1883-6,10.0.0.3,44003,10.0.0.254,1883,6,05/09/2023 04:07:00 PM,119003210,122,122,2139.0,4.0,20.0,0.0,17.5327868852459,2.318393666717576,2.0,0.0,0.0327868852459016,0.2550134084793733,18.007917601550414,2.05036485990588,489725.14403292193,500139.7748022442,1007890.0,45.0,119003093.0,983496.6363636368,127741.4167367029,1008026.0,1867.0,119003145.0,983497.0661157024,128266.13349566958,1044029.0,130.0,1,0,0,0,3904,3904,1.02518242995294,1.02518242995294,0.0,20.0,8.816326530612248,8.918284472123977,79.53579792572765,0,0,0,122,244,0,0,0,1.0,8.852459016393443,17.5327868852459,0.0327868852459016,0,0,0,72,4,24,2,41,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.12-10.0.0.254-38083-1883-6,10.0.0.12,38083,10.0.0.254,1883,6,05/09/2023 04:07:00 PM,119002974,122,122,2284.0,4.0,21.0,0.0,18.72131147540984,2.4402353736967224,2.0,0.0,0.0327868852459016,0.2550134084793733,19.22641025761256,2.050368926074066,489724.1728395061,500187.7563377094,1010248.0,9.0,119002952.0,983495.4710743804,127745.65198413306,1010273.0,1904.0,119002876.0,983494.842975206,128280.08501043128,1047425.0,199.0,1,0,0,0,3904,3904,1.025184463037033,1.025184463037033,0.0,21.0,9.416326530612244,9.522521770862346,90.67842087654734,0,0,0,122,244,0,0,0,1.0,9.454918032786884,18.72131147540984,0.0327868852459016,0,0,0,79,4,25,2,41,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.7-10.0.0.254-37873-1883-6,10.0.0.7,37873,10.0.0.254,1883,6,05/09/2023 04:07:00 PM,119004453,122,122,5360.0,4.0,47.0,0.0,43.93442622950822,5.720396600881135,2.0,0.0,0.0327868852459016,0.2550134084793733,45.07394357755672,2.0503434438709616,489730.2592592592,500215.260014319,1009466.0,9.0,119004441.0,983507.7768595042,127838.97415541211,1009491.0,1752.0,119004435.0,983507.7272727272,128256.12284338188,1043947.0,269.0,1,0,0,0,3904,3904,1.0251717219354808,1.0251717219354808,0.0,47.0,22.077551020408155,22.36650072393213,500.2603546336565,0,0,0,122,244,0,0,0,1.0,22.168032786885245,43.9344262295082,0.0327868852459016,0,0,0,188,4,58,2,94,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.7-10.0.0.254-43517-1883-6,10.0.0.7,43517,10.0.0.254,1883,6,05/09/2023 04:07:00 PM,119003759,122,122,5358.0,4.0,47.0,0.0,43.91803278688524,5.718738466813177,2.0,0.0,0.0327868852459016,0.2550134084793733,45.05740024565106,2.050355400958385,489727.4032921809,500210.6142332005,1008830.0,9.0,119003695.0,983501.611570248,127804.9079175217,1008856.0,1473.0,119003739.0,983501.9752066116,128256.83472323956,1041939.0,87.0,1,0,0,0,3904,3904,1.0251777004791924,1.0251777004791924,0.0,47.0,22.06530612244898,22.354168121077844,499.70883238541296,0,0,0,122,244,0,0,0,1.0,22.15573770491803,43.91803278688525,0.0327868852459016,0,0,0,187,4,59,2,99,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
10.0.0.12-10.0.0.254-44659-1883-6,10.0.0.12,44659,10.0.0.254,1883,6,05/09/2023 04:07:00 PM,119003308,122,122,2284.0,4.0,21.0,0.0,18.72131147540984,2.4402353736967224,2.0,0.0,0.0327868852459016,0.2550134084793733,19.226356295910698,2.05036317141705,489725.5473251026,500188.0822117849,1011261.0,8.0,119003288.0,983498.2479338844,127803.52051412624,1011286.0,1509.0,119003296.0,983498.3140495868,128303.81089826292,1046829.0,43.0,1,0,0,0,3904,3904,1.025181585708525,1.025181585708525,0.0,21.0,9.416326530612244,9.522521770862346,90.67842087654734,0,0,0,122,244,0,0,0,1.0,9.454918032786884,18.72131147540984,0.0327868852459016,0,0,0,83,4,24,2,46,2,0,502,64,119,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS ICMP Flood,1
